almaMmsId	rpbId	hbzId	zdbId
990108630120206441	RPB107t982300	1470012-8	HT012710459
990108629060206441	RPB107t982302	1469870-5	HT012710353
990106747670206441	RPB107t982303	1206638-2	HT012522214
990108646570206441	RPB107t982304	1472207-0	HT012712104
990108630040206441	RPB107t982309	1470002-5	HT012710451
990108630050206441	RPB107t982310	1470005-0	HT012710452
990141103010206441	RPB107t982312		TT001206067
990108697610206441	RPB107t982373	1478908-5	HT012717208
990106208510206441	RPB107t982374	1137303-9	HT012468298
990056559630206441	RPB107t982375	1442167-7	HT009003593
990108678340206441	RPB107t982376	1476504-4	HT012715281
990108679620206441	RPB107t982377	1476703-X	HT012715409
990108678610206441	RPB107t982378	1476555-X	HT012715308
990054305750206441	RPB107t982379	165400-7	HT003194201
990108677060206441	RPB107t982380	1476348-5	HT012715153
990108677470206441	RPB107t982381	1476399-0	HT012715194
990108203620206441	RPB107t982382	1415602-7	HT012667809
990108203020206441	RPB107t982383	1415536-9	HT012667749
990108679560206441	RPB107t982384	1476692-9	HT012715403
990108706850206441	RPB107t982396	1480178-4	HT012718132
990108708900206441	RPB107t982397	1480426-8	HT012718337
990108706890206441	RPB107t982398	1480182-6	HT012718136
990108706930206441	RPB107t982399	1480186-3	HT012718140
990108448530206441	RPB107t982409	1446255-2	HT012692300
990108566230206441	RPB107t982410	1461415-7	HT012704070
990108733760206441	RPB107t982510	1483406-6	HT012720823
990050827190206441	RPB107t982519		HT008609969
990141105800206441	RPB107t982549		TT001206346
990106897880206441	RPB107t982703	1227124-X	HT012537235
990107274600206441	RPB107t982705	1287304-4	HT012574907
990108382100206441	RPB107t982707	1437740-8	HT012685657
990117273790206441	RPB107t982801	2083676-4	HT013403860
990141103770206441	RPB107t982814		TT001206143
990108800260206441	RPB107t982853	1490822-0	HT012727473
990108800270206441	RPB107t982854	1490823-2	HT012727474
990108800290206441	RPB107t982855	1490825-6	HT012727476
990107418030206441	RPB107t982856	1309743-X	HT012589250
990108347750206441	RPB107t982862	1433483-5	HT012682222
990105836930206441	RPB107t982864	1086063-0	HT012431140
990105836950206441	RPB107t982865	1086067-8	HT012431142
990108749310206441	RPB107t982866	1485469-7	HT012722378
990108677390206441	RPB107t982867	1476389-8	HT012715186
990108199420206441	RPB107t982868	1415101-7	HT012667389
990056684510206441	RPB107t982885	224606-5	HT010840475
990141106660206441	RPB107t982905		TT001206432
990108749190206441	RPB107t982907	1485457-0	HT012722366
990108796730206441	RPB107t982908	1490321-0	HT012727120
990108749290206441	RPB107t982909	1485467-3	HT012722376
990108679020206441	RPB107t982910	1476612-7	HT012715349
990108802200206441	RPB107t982911	1491068-8	HT012727667
990108384700206441	RPB107t982912	1438066-3	HT012685917
990108246800206441	RPB107t982913	1421012-5	HT012672127
990108672340206441	RPB107t982915	1475776-X	HT012714681
990108800310206441	RPB107t982916	1490827-X	HT012727478
990056687790206441	RPB107t982917	1124198-6	HT010848742
990056349090206441	RPB107t982918	1120680-9	HT007425583
990056687490206441	RPB107t982919	227333-0	HT010848703
990108116570206441	RPB107t982924	1404738-X	HT012659104
990108801330206441	RPB107t982925	1490960-1	HT012727580
990108744410206441	RPB107t982928	1484769-3	HT012721888
990108744420206441	RPB107t982929	1484770-X	HT012721889
990108428630206441	RPB107t982934	1443618-8	HT012690310
990056685170206441	RPB107t982935	1436504-2	HT010840552
990108163330206441	RPB107t982936	1410636-X	HT012663780
990108797060206441	RPB107t982937	1490361-1	HT012727153
990056534830206441	RPB107t982938	1438240-4	HT008808735
990108592850206441	RPB107t982939	1465111-7	HT012706732
990107950780206441	RPB107t982941	1383490-3	HT012642525
990106809150206441	RPB107t982943	1215311-4	HT012528362
990106809120206441	RPB107t982944	1215308-4	HT012528359
990108156330206441	RPB107t982949	1409767-9	HT012663080
990108319150206441	RPB107t982950	1430007-2	HT012679362
990108265390206441	RPB107t982951	1423332-0	HT012673986
990108846050206441	RPB107t982952	1496599-9	HT012732052
990141047380206441	RPB107t982959		TT001200506
990108459910206441	RPB107t983002	1447822-5	HT012693438
990108541690206441	RPB107t983005	1458159-0	HT012701616
990141054050206441	RPB107t983017		TT001201172
990106566480206441	RPB107t983019	1183009-8	HT012504095
990106998990206441	RPB107t983032	1240645-4	HT012547346
990056341140206441	RPB107t983033	1340359-X	HT007398772
990051923210206441	RPB107t983046		HT010290857
990050034780206441	RPB107t991361		HT007136788
990106962980206441	RPB107t991388	1235844-7	HT012543745
990106477720206441	RPB107t991389	1171730-0	HT012495219
990106011270206441	RPB107t991413	1111352-2	HT012448574
990049423970206441	RPB107t991456		HT004997578
990052465020206441	RPB107t991457		HT011131309
990050388510206441	RPB107t991473		HT007906834
990113044390206441	RPB107t991574	2000812-0	HT012977375
990113044430206441	RPB107t991575	2000818-1	HT012977379
990141107090206441	RPB107t991595		TT001206475
990141106810206441	RPB107t991613		TT001206447
990101131220206441	RPB107t991795		HT011221806
990108669440206441	RPB107t991828	1475405-8	HT012714391
990105904840206441	RPB107t991849	1095838-1	HT012437931
990108878930206441	RPB107t991851	1500637-2	HT012735340
990056725230206441	RPB107t991852	1500990-7	HT011155640
990104076970206441	RPB107t991858	725416-7	HT012255144
990106474580206441	RPB107t991859	1171318-5	HT012494905
990104085650206441	RPB107t991860	726458-6	HT012256012
990108359260206441	RPB107t992032	1434907-3	HT012683373
990050075790206441	RPB107t992098		HT007258939
990048669710206441	RPB107t992124		HT003145029
990113145870206441	RPB107t992159	2011464-3	HT012987523
990113136290206441	RPB107t992160	2010465-0	HT012986565
990108712710206441	RPB107t992161	1480859-6	HT012718718
990113102800206441	RPB107t992163	2006948-0	HT012983216
990113105390206441	RPB107t992164	2007209-0	HT012983475
990056974740206441	RPB107t992172		HT006454508
990113306670206441	RPB107t992180	2017436-6	HT013003705
990056569160206441	RPB107t992181	716686-2	HT009122007
990141122230206441	RPB107t992413		TT001207989
990050757750206441	RPB107t992489		HT008496024
990050127530206441	RPB107t992548		HT007413564
990101063680206441	RPB107t992551		HT011209187
990141120940206441	RPB107t992553		TT001207860
990113278180206441	RPB107t992564	2016918-8	HT013000828
990113337800206441	RPB107t992654	2020689-6	HT013006818
990141120630206441	RPB107t992845		TT001207829
990141119530206441	RPB107t992905		TT001207719
990141047990206441	RPB107t992993		TT001200567
990141120550206441	RPB107t993007		TT001207821
990113039400206441	RPB121t000002	2000266-X	HT012976876
990113107790206441	RPB121t000018	2007458-X	HT012983715
990113107880206441	RPB121t000019	2007468-2	HT012983724
990113270820206441	RPB121t000024	2016157-8	HT013000092
990109038180206441	RPB121t000027		HT012751565
990108917390206441	RPB121t000033		HT012739223
990056637810206441	RPB121t000129	1450731-6	HT010186839
990056440220206441	RPB121t000130	1400848-8	HT007837555
990113528070206441	RPB121t000148	2032788-2	HT013025908
990110335280206441	RPB121t000278		HT012882818
990112315960206441	RPB121t000421		HT012903799
990113667590206441	RPB121t000511	2044747-4	HT013039873
990113623750206441	RPB121t000537	2040223-5	HT013035489
990055824460206441	RPB121t000608	982314-1	HT007029544
990056195790206441	RPB121t000632	1238336-3	HT007073170
990112461550206441	RPB121t000806		HT012918527
990112461550206441	RPB121t000806x		HT012918527
990113961570206441	RPB121t000808		HT013069473
990114623410206441	RPB121t000947	2056574-4	HT013136140
990114623290206441	RPB121t000949	2056562-8	HT013136128
990114623310206441	RPB121t000950	2056564-1	HT013136130
990114623230206441	RPB121t000951	2056555-0	HT013136122
990056688180206441	RPB121t001090	1475670-5	HT010848788
990114422230206441	RPB121t001119	2054748-1	HT013115883
990114422240206441	RPB121t001120	2054749-3	HT013115884
990114984590206441	RPB121t001144		HT013172580
990115122050206441	RPB121t001147	2060459-2	HT013186432
990115121920206441	RPB121t001148	2060446-4	HT013186419
990115121890206441	RPB121t001149	2060443-9	HT013186416
990115121860206441	RPB121t001150	2060440-3	HT013186413
990032201710206441	RPB121t001176		HT008171980
990056401850206441	RPB121t001181	1387882-7	HT007584040
990048915340206441	RPB121t001182		HT003775686
990049704850206441	RPB121t001191		HT005419742
990115420260206441	RPB121t001216	2063386-5	HT013216478
990113116370206441	RPB121t001247	2008362-2	HT012984573
990115586530206441	RPB121t001287	2064407-3	HT013233246
990115586480206441	RPB121t001311	2064402-4	HT013233241
990115586490206441	RPB121t001312	2064403-6	HT013233242
990050391920206441	RPB121t0100002		HT007919026
990048909460206441	RPB121t0100003		HT003761272
990052520420206441	RPB121t0103212	1101317-5	HT007050802
990056003290206441	RPB121t0103376	1100399-6	HT007050636
990177154210206441	RPB121t0103385	2520963-2	HT016109737
990157563490206441	RPB121t0103413	2324647-9	HT015135063
990055942270206441	RPB121t0103525	1069774-3	HT007043431
990056004730206441	RPB121t0103535	1101302-3	HT007050797
990056165800206441	RPB121t0103556	1217129-3	HT007069678
990055478110206441	RPB121t0103575	625682-X	HT006987711
990056017260206441	RPB121t0103581	1107785-2	HT007052314
990055989950206441	RPB121t0103584	1093639-7	HT007049105
990048718030206441	RPB121t0103594		HT003286585
990012697290206441	RPB121t0103599		HT003393583
990048816750206441	RPB121t0103613		HT003548738
990055883940206441	RPB121t0103620	1036879-6	HT007036612
990056162780206441	RPB121t0103625	1215158-0	HT007069348
990056529520206441	RPB121t0103640	1435563-2	HT008739894
990056223960206441	RPB121t0103653	1294518-3	HT007076255
990049762610206441	RPB121t0103668		HT006182942
990056070790206441	RPB121t0103684	1145489-1	HT007058697
990047690110206441	RPB121t0103686		HT001267564
990056161040206441	RPB121t0103696	1214233-5	HT007069153
990049755340206441	RPB121t0103698		HT006160311
990055385620206441	RPB121t0103701	607438-8	HT006977070
990055942850206441	RPB121t0103704	1069913-2	HT007043497
990056162790206441	RPB121t0103720	1215162-2	HT007069349
990056162870206441	RPB121t0103738	1215200-6	HT007069357
990056195790206441	RPB121t0103739	1238336-3	HT007073170
990056199860206441	RPB121t0103748	1241508-X	HT007073623
990056015750206441	RPB121t0103765	1107021-3	HT007052106
990056199870206441	RPB121t0103767	1241512-1	HT007073624
990055882960206441	RPB121t0103833	1036156-X	HT007036481
990115121970206441	RPB121t0103843	2060451-8	HT013186424
990056212840206441	RPB121t0103860	1287324-X	HT007075051
990056261950206441	RPB121t0103865	1315371-7	HT007194668
990056213830206441	RPB121t0103868	1287768-2	HT007075156
990056221700206441	RPB121t0103871	1292766-1	HT007076017
990056213170206441	RPB121t0103877	1287437-1	HT007075085
990056221000206441	RPB121t0103878	1292095-2	HT007075944
990056071390206441	RPB121t0103885	1146045-3	HT007058770
990056224400206441	RPB121t0103886	1294913-9	HT007076304
990056224970206441	RPB121t0103887	1302585-5	HT007076366
990056221060206441	RPB121t0103888	1292221-3	HT007075953
990056291270206441	RPB121t0103889	1330877-4	HT007236715
990050125800206441	RPB121t0103897		HT007408696
990049782770206441	RPB121t0103912		HT006236457
990056302810206441	RPB121t0103931	1335227-1	HT007273742
990056399860206441	RPB121t0103959	1386604-7	HT007577032
990056437780206441	RPB121t0103962	1400023-4	HT007831351
990056437670206441	RPB121t0103963	1399988-6	HT007831339
990056440060206441	RPB121t0103964	1400793-9	HT007837536
990109087440206441	RPB121t0103973		HT012756567
990055903080206441	RPB121t0103976	1049031-0	HT007038836
990115122020206441	RPB121t0103996	2060456-7	HT013186429
990056015520206441	RPB121t0104002	1106954-5	HT007052082
990113339400206441	RPB121t0104025	2020853-4	HT013006978
990103779310206441	RPB121t0104031	566840-2	HT012225378
990179077180206441	RPB121t0104034	2544110-3	HT016290430
990175673910206441	RPB121t0104072	2502563-6	HT015988507
990049756110206441	RPB121t0104091		HT006162429
990049160840206441	RPB121t0104096		HT004364014
990056032440206441	RPB121t0104128	1117474-2	HT007054102
990050143720206441	RPB121t0104141		HT007461950
990056172120206441	RPB121t0104159	1220938-7	HT007070406
990056302820206441	RPB121t0104180	1335229-5	HT007273743
990056370710206441	RPB121t0104186	1376813-X	HT007489707
990055997730206441	RPB121t0104187	1097056-3	HT007050000
990052192610206441	RPB121t0104215		HT010697451
990118817630206441	RPB121t0104251	2097276-3	HT013558423
990118808030206441	RPB121t0104254	2096276-9	HT013557463
990118813240206441	RPB121t0104255	2096809-7	HT013557984
990056680410206441	RPB121t0104257	1482711-6	HT010826130
990121368390206441	RPB121t0104285	2122213-7	HT013816567
990120970600206441	RPB121t0104286		HT013776319
990113834350206441	RPB121t0104300		HT013056660
990055493640206441	RPB121t0104306	628892-3	HT006989453
990056392150206441	RPB121t0104308	1383974-3	HT007557554
990056203530206441	RPB121t0104322	1283025-2	HT007074037
990055374210206441	RPB121t0104323	606094-8	HT006975806
990133610020206441	RPB121t0104333	2171187-2	HT014230917
990134378490206441	RPB121t0104341	2179799-7	HT014308703
990055315430206441	RPB121t0106296	585441-6	HT006969143
990048061530206441	RPB121t0107477		HT001373241
990055498240206441	RPB121t0114888	629696-8	HT006990059
990213485050206441	RPB121t0116037	2867615-4	HT019086965
990175673920206441	RPB121t0116093	2502564-8	HT015988508
990177154240206441	RPB121t0116103	2520679-5	HT016109740
990052498710206441	RPB121t0117190	624625-4	HT006987030
990049133550206441	RPB121t0119961		HT004293775
990049802030206441	RPB121t0119997		HT006293634
990047611670206441	RPB121t0122437		HT000041844
990157280200206441	RPB121t0130039	2315315-5	HT015106610
990109402400206441	RPB121t0131361		HT012788471
990048322690206441	RPB121t0137554		HT002162257
990057331400206441	RPB121t0139865		HT003199600
990203156120206441	RPB121t0140287		HT018194095
990055920640206441	RPB121t0140642	1057660-5	HT007040883
990056225770206441	RPB121t0140702	1303250-1	HT007076448
990048712350206441	RPB121t0140711		HT003270453
990048752370206441	RPB121t0142039		HT003383019
990128085480206441	RPB121t0142382		TT000412923
990049930360206441	RPB121t0143596		HT006664471
990054107570206441	RPB121t0144205	134220-4	HT001414259
990055001820206441	RPB121t0144209	400266-0	HT006932720
990055882960206441	RPB121t0144210	1036156-X	HT007036481
990055824460206441	RPB121t0144211	982314-1	HT007029544
990055935020206441	RPB121t0144212	1066002-1	HT007042614
990055313310206441	RPB121t0144216	583646-3	HT006968818
990055293200206441	RPB121t0144217	573641-9	HT006966141
990052515340206441	RPB121t0144218	1060585-X	HT007041535
990054144230206441	RPB121t0144219	216166-7	HT002190930
990052527000206441	RPB121t0144220	1162681-1	HT007061280
990054255210206441	RPB121t0144221	216168-0	HT002870984
990055016070206441	RPB121t0144222	402379-1	HT006934293
990124936460206441	RPB121t0144223	2136197-6	HT013946029
990054068270206441	RPB121t0144226	200359-4	HT001374824
990054822550206441	RPB121t0144227	208992-0	HT006909713
990054479880206441	RPB121t0144228	206465-0	HT005064729
990054479940206441	RPB121t0144229	217909-X	HT005064737
990055011710206441	RPB121t0144230	401745-6	HT006933805
990052257170206441	RPB121t0144234		HT010801846
990055832290206441	RPB121t0144235	988993-0	HT007030460
990133044760206441	RPB121t0144236	2160877-5	HT014173730
990055931430206441	RPB121t0144238	1064131-2	HT007042210
990055931450206441	RPB121t0144239	1064134-8	HT007042212
990055847730206441	RPB121t0144240	1008804-0	HT007032279
990055498090206441	RPB121t0144241	629677-4	HT006990041
990052516440206441	RPB121t0144242	1064113-0	HT007042204
990056004720206441	RPB121t0144243	1101297-3	HT007050796
990054821110206441	RPB121t0144244	208474-0	HT006909526
990055472820206441	RPB121t0144245	624704-0	HT006987102
990054093690206441	RPB121t0144246	200263-2	HT001389883
990052520570206441	RPB121t0144248	1102923-7	HT007051094
990055887150206441	RPB121t0144251	1039498-9	HT007036971
990052525870206441	RPB121t0144254	1134443-X	HT007056851
990054851440206441	RPB121t0144277	218012-1	HT006913768
990056894500206441	RPB121t0144405		HT003292452
990048490750206441	RPB121t0144461		HT002281760
